make,model,price,year,kilometers,kilowatts,engine_type,created_at
renault,clio,1500.00,2007,79723,55,petrol,2020-07-28
renault,clio,1500.00,2006,220000,50,diesel,2020-08-09
renault,clio,1500.00,2004,180000,60,diesel,2020-07-09
renault,clio,1500.00,2006,198000,55,petrol,2020-08-01
renault,clio,1500.00,2006,145000,55,petrol,2020-07-06
renault,clio,1500.00,2007,171500,74,petrol,2020-07-12
renault,clio,1500.00,2007,75000,72,petrol,2020-08-31
renault,clio,1500.00,2007,138000,43,petrol,2020-08-06
renault,clio,1500.00,2007,100985,50,diesel,2020-06-10
renault,clio,1500.00,2007,222000,55,petrol,2020-07-11
renault,clio,1500.00,2005,102000,55,petrol,2020-06-23
renault,clio,1500.00,2006,198000,55,petrol,2020-08-14
renault,clio,1500.00,2004,130200,55,petrol,2020-05-28
renault,clio,1500.00,2007,122000,43,petrol,2020-06-21
renault,clio,1500.00,2003,241800,61,diesel,2020-06-10
renault,clio,1500.00,2006,148000,55,petrol,2020-07-09
renault,clio,1500.00,2011,131000,55,petrol,2020-07-13
renault,clio,1500.00,2006,147000,55,petrol,2020-06-15
renault,clio,1500.00,2006,125000,55,petrol,2020-06-06
renault,clio,1500.00,2004,133000,55,petrol,2020-06-24
renault,clio,1500.00,2006,127000,55,petrol,2020-06-20
renault,clio,1500.00,2004,84857,55,petrol,2020-05-28
renault,clio,1500.00,2006,216323,65,petrol,2020-05-02
renault,clio,1500.00,2006,187000,55,petrol,2020-06-16
renault,clio,1500.00,2004,127500,55,petrol,2020-05-21
renault,clio,1500.00,2006,135000,43,petrol,2020-05-27
renault,clio,1500.00,2007,117000,43,petrol,2020-06-10
renault,clio,1500.00,2007,135125,55,petrol,2020-06-11
renault,clio,1500.00,2004,132200,43,petrol,2020-06-25
renault,clio,1500.00,2006,143009,55,petrol,2020-06-16
renault,clio,1500.00,2006,210000,43,petrol,2020-06-12
renault,clio,1500.00,2006,213000,63,diesel,2020-04-16
renault,clio,1500.00,2005,98,72,petrol,2020-04-29
renault,clio,1500.00,2008,168000,55,petrol,2020-05-16
renault,clio,1500.00,2008,69000,43,petrol,2020-04-28
renault,clio,1500.00,2003,82,60,diesel,2020-05-08
renault,clio,1500.00,2004,130000,56,petrol,2020-05-06
renault,clio,1500.00,2006,200000,55,petrol,2020-07-20
renault,clio,1520.00,2004,107000,60,diesel,2020-06-10
renault,clio,1549.00,2007,185000,55,petrol,2020-08-07
renault,clio,1550.00,2007,199940,72,petrol,2020-07-18
renault,clio,1550.00,2008,105000,43,petrol,2020-10-02
renault,clio,1550.00,2007,145000,55,petrol,2020-06-04
renault,clio,1550.00,2007,194500,50,diesel,2020-09-26
renault,clio,1550.00,2007,240000,50,diesel,2020-08-10
renault,clio,1550.00,2006,130000,72,petrol,2020-07-09
renault,clio,1550.00,2005,187000,55,petrol,2020-05-02
renault,clio,1550.00,2007,206000,55,petrol,2020-07-13
renault,clio,1550.00,2006,96000,55,petrol,2020-06-04
renault,clio,1550.00,2005,103310,48,diesel,2020-09-17
renault,clio,1550.00,2008,155005,55,petrol,2020-04-30
renault,clio,1550.00,2004,117263,55,petrol,2020-05-03
renault,clio,1550.00,2006,115500,43,petrol,2020-07-13
renault,clio,1550.00,2006,238000,55,petrol,2020-06-22
renault,clio,1550.00,2008,134000,55,petrol,2020-09-28
renault,clio,1590.00,2005,81762,55,petrol,2020-06-02
renault,clio,1590.00,2007,146000,43,petrol,2020-05-18
renault,clio,1590.00,2008,260000,63,diesel,2020-05-05
renault,clio,1590.00,2006,75,55,petrol,2020-05-17
renault,clio,1590.00,2006,140000,55,petrol,2020-08-29
renault,clio,1590.00,2008,240000,47,diesel,2020-08-30
renault,clio,1590.00,2011,170000,55,petrol,2020-06-24
renault,clio,1590.00,2005,85000,55,petrol,2020-09-09
renault,clio,1590.00,2005,85000,55,petrol,2020-09-10
renault,clio,1590.00,2007,163000,55,petrol,2020-05-11
renault,clio,1599.00,2011,211000,55,petrol,2020-08-12
renault,clio,1599.00,2005,85000,55,petrol,2020-09-15
renault,clio,1599.00,2005,85000,55,petrol,2020-09-16
renault,clio,1599.00,2005,85000,55,petrol,2020-09-10
renault,clio,1599.00,2005,85000,55,petrol,2020-09-21
renault,clio,1599.00,2007,185000,55,petrol,2020-08-19
renault,clio,1599.00,2005,85000,55,petrol,2020-09-25
renault,clio,1599.00,2010,205000,63,diesel,2020-10-03
renault,clio,1599.00,2005,115500,55,petrol,2020-07-16
renault,clio,1599.00,2007,186000,55,petrol,2020-08-12
renault,clio,1600.00,2006,174430,55,petrol,2020-07-15
renault,clio,1600.00,2010,279000,50,diesel,2020-09-20
renault,clio,1600.00,2008,98000,55,petrol,2020-06-04
renault,clio,1600.00,2007,194400,50,diesel,2020-09-24
renault,clio,1600.00,2008,198000,50,diesel,2020-06-15
renault,clio,1600.00,2007,109500,55,petrol,2020-08-23
renault,clio,1600.00,2007,217000,47,diesel,2020-10-01
renault,clio,1600.00,2005,179000,72,petrol,2020-09-13
renault,clio,1600.00,2008,254000,55,petrol,2020-07-10
renault,clio,1600.00,2008,92000,43,petrol,2020-07-20
renault,clio,1600.00,2005,177000,48,diesel,2020-10-06
renault,clio,1600.00,2006,253000,50,diesel,2020-07-21
renault,clio,1600.00,2006,161000,55,petrol,2020-09-16
renault,clio,1600.00,2004,84857,55,petrol,2020-05-25
renault,clio,1600.00,2006,180000,55,petrol,2020-06-20
renault,clio,1600.00,2012,245000,55,diesel,2020-05-11
renault,clio,1600.00,2008,215000,55,petrol,2020-08-21
renault,clio,1600.00,2006,193000,55,petrol,2020-09-25
renault,clio,1600.00,2006,172000,55,petrol,2020-09-09
renault,clio,1600.00,2007,144446,43,petrol,2020-05-02
renault,clio,1600.00,2006,58,43,petrol,2020-05-13
renault,clio,1600.00,2007,121000,55,petrol,2020-09-15
renault,clio,1600.00,2008,215000,55,petrol,2020-09-10
renault,clio,1600.00,2006,188000,48,petrol,2020-05-07
renault,clio,1600.00,2005,155000,55,petrol,2020-07-29
renault,clio,1650.00,2006,253000,50,diesel,2020-06-11
renault,clio,1650.00,2006,200000,82,petrol,2020-06-22
renault,clio,1650.00,2007,102000,55,petrol,2020-07-28
renault,clio,1650.00,2007,103000,43,petrol,2020-07-30
renault,clio,1650.00,2006,147000,55,petrol,2020-06-04
renault,clio,1650.00,2007,102000,43,petrol,2020-08-06
renault,clio,1650.00,2005,218000,79,petrol,2020-09-25
renault,clio,1650.00,2006,253000,50,diesel,2020-05-11
renault,clio,1650.00,2012,245000,55,diesel,2020-05-09
renault,clio,1650.00,2007,102000,43,petrol,2020-08-03
renault,clio,1650.00,2007,102000,55,petrol,2020-07-31
renault,clio,1650.00,2008,129000,55,petrol,2020-09-25
renault,clio,1650.00,2006,140000,55,petrol,2020-06-20
renault,clio,1650.00,2012,245000,55,diesel,2020-05-10
renault,clio,1650.00,2015,167500,54,petrol,2020-06-21
renault,clio,1650.00,2008,224000,55,petrol,2020-06-16
renault,clio,1660.00,2006,269000,82,petrol,2020-06-26
renault,clio,1680.00,2007,148000,55,petrol,2020-05-14
renault,clio,1690.00,2008,93500,43,petrol,2020-07-27
renault,clio,1690.00,2011,170000,55,petrol,2020-06-29
renault,clio,1690.00,2007,151500,43,petrol,2020-09-24
renault,clio,1690.00,2006,159000,63,diesel,2020-10-08
renault,clio,1690.00,2011,174142,55,petrol,2020-08-27
renault,clio,1690.00,2007,132000,55,petrol,2020-06-26
renault,clio,1690.00,2008,182000,63,diesel,2020-06-23
renault,clio,1690.00,2006,200000,82,petrol,2020-06-18
renault,clio,1690.00,2006,126000,55,petrol,2020-06-21
renault,clio,1699.00,2005,63800,55,petrol,2020-08-25
renault,clio,1699.00,2005,132800,55,petrol,2020-09-04
renault,clio,1699.00,2007,61000,55,petrol,2020-09-02
renault,clio,1699.00,2005,132800,55,petrol,2020-08-04
renault,clio,1699.00,2008,195000,50,diesel,2020-07-08
renault,clio,1699.00,2005,132800,55,petrol,2020-06-10
renault,clio,1699.00,2010,205000,63,diesel,2020-10-01
renault,clio,1699.00,2006,157800,55,petrol,2020-06-10
renault,clio,1700.00,2008,194000,50,diesel,2020-05-13
renault,clio,1700.00,2006,175000,50,diesel,2020-04-26
renault,clio,1700.00,2008,149510,55,petrol,2020-09-12
renault,clio,1700.00,2008,168000,55,petrol,2020-05-10
renault,clio,1700.00,2008,125000,55,petrol,2020-06-01
renault,clio,1700.00,2009,244000,50,diesel,2020-08-09
renault,clio,1700.00,2006,217000,55,petrol,2020-06-03
renault,clio,1700.00,2008,163000,55,petrol,2020-09-17
renault,clio,1700.00,2008,220000,55,petrol,2020-07-12
renault,clio,1700.00,2005,159300,72,petrol,2020-05-30
renault,clio,1700.00,2008,195000,55,petrol,2020-05-14
renault,clio,1700.00,2007,194300,50,diesel,2020-09-21
renault,clio,1700.00,2007,126433,55,petrol,2020-08-14
renault,clio,1700.00,2004,123000,55,petrol,2020-06-16
renault,clio,1700.00,2006,110000,55,petrol,2020-05-04
renault,clio,1700.00,2006,122400,43,petrol,2020-07-23
renault,clio,1700.00,2006,170000,78,diesel,2020-08-08
renault,clio,1700.00,2006,159300,72,petrol,2020-06-01
renault,clio,1700.00,2006,170500,50,diesel,2020-07-28
renault,clio,1700.00,2006,124708,43,petrol,2020-07-14
renault,clio,1700.00,2007,194200,50,diesel,2020-09-19
renault,clio,1720.00,2007,244000,63,diesel,2020-10-01
renault,clio,1750.00,2006,275000,63,diesel,2020-05-08
renault,clio,1750.00,2008,105000,55,petrol,2020-06-30
renault,clio,1750.00,2006,180000,55,petrol,2020-06-21
renault,clio,1750.00,2007,148000,55,petrol,2020-05-04
renault,clio,1750.00,2006,205000,50,diesel,2020-05-08
renault,clio,1750.00,2005,187000,55,petrol,2020-05-01
renault,clio,1750.00,2006,275000,63,diesel,2020-04-29
renault,clio,1750.00,2007,135065,55,petrol,2020-05-06
renault,clio,1750.00,2006,88,65,petrol,2020-06-14
renault,clio,1750.00,2006,90300,48,petrol,2020-08-12
renault,clio,1750.00,2006,164000,55,petrol,2020-04-15
renault,clio,1750.00,2006,116540,55,petrol,2020-08-09
renault,clio,1750.00,2009,260000,50,diesel,2020-09-18
renault,clio,1750.00,2009,260000,50,diesel,2020-09-19
renault,clio,1750.00,2007,135065,55,petrol,2020-05-22
renault,clio,1750.00,2008,225000,55,petrol,2020-07-11
renault,clio,1750.00,2007,144292,55,petrol,2020-06-13
renault,clio,1750.00,2006,275000,63,diesel,2020-04-30
renault,clio,1780.00,2009,1840,43,petrol,2020-08-14
renault,clio,1780.00,2008,235000,43,petrol,2020-09-02
renault,clio,1790.00,2008,193000,50,diesel,2020-04-29
renault,clio,1790.00,2007,132000,55,petrol,2020-06-20
renault,clio,1790.00,2007,151800,55,petrol,2020-09-14
renault,clio,1790.00,2006,168000,55,petrol,2020-04-30
renault,clio,1790.00,2008,193000,50,diesel,2020-04-28
renault,clio,1790.00,2006,169000,72,petrol,2020-08-18
renault,clio,1790.00,2005,187700,55,petrol,2020-09-22
renault,clio,1790.00,2008,140000,72,petrol,2020-06-13
renault,clio,1790.00,2005,188700,43,petrol,2020-05-18
renault,clio,1799.00,2006,265000,82,petrol,2020-04-16
renault,clio,1799.00,2007,115000,55,petrol,2020-08-04
renault,clio,1800.00,2007,87640,55,petrol,2020-06-21
renault,clio,1800.00,2010,124500,55,petrol,2020-06-01
renault,clio,1800.00,2006,275000,63,diesel,2020-04-25
renault,clio,1800.00,2006,275000,63,diesel,2020-04-26
renault,clio,1800.00,2007,120204,72,petrol,2020-09-02
renault,clio,1800.00,2007,168896,55,petrol,2020-06-22
renault,clio,1800.00,2006,116480,55,petrol,2020-08-03
renault,clio,1800.00,2006,240000,55,petrol,2020-08-22
renault,clio,1800.00,2005,87000,55,petrol,2020-09-26
renault,clio,1800.00,2007,180000,55,petrol,2020-09-24
renault,clio,1800.00,2008,123000,55,petrol,2020-06-05
renault,clio,1800.00,2008,187600,55,petrol,2020-09-11
renault,clio,1800.00,2009,185000,55,petrol,2020-06-20
renault,clio,1800.00,2008,154900,55,petrol,2020-05-26
renault,clio,1800.00,2005,42000,55,petrol,2020-06-27
renault,clio,1800.00,2007,244000,63,diesel,2020-09-24
renault,clio,1800.00,2007,197000,72,petrol,2020-10-07
renault,clio,1800.00,2007,185000,72,petrol,2020-09-01
renault,clio,1800.00,2005,129700,55,petrol,2020-04-29
renault,clio,1800.00,2008,126000,55,petrol,2020-08-15
renault,clio,1800.00,2009,150500,55,petrol,2020-09-13
renault,clio,1800.00,2006,194000,55,petrol,2020-09-15
renault,clio,1820.00,2007,244000,63,diesel,2020-09-23
renault,clio,1850.00,2008,224000,74,petrol,2020-05-17
renault,clio,1850.00,2006,200000,82,petrol,2020-06-06
renault,clio,1850.00,2006,168000,72,petrol,2020-08-05
renault,clio,1850.00,2007,94000,55,petrol,2020-06-12
renault,clio,1850.00,2006,219600,55,petrol,2020-06-01
renault,clio,1850.00,2007,132000,50,diesel,2020-05-11
renault,clio,1850.00,2007,138000,55,petrol,2020-08-23
renault,clio,1850.00,2006,210622,55,petrol,2020-09-22
renault,clio,1850.00,2005,181623,55,petrol,2020-08-20
renault,clio,1850.00,2008,157000,43,petrol,2020-07-14
renault,clio,1850.00,2006,169500,72,petrol,2020-08-12
renault,clio,1850.00,2007,244000,63,diesel,2020-09-29
renault,clio,1850.00,2007,244000,63,diesel,2020-09-22
renault,clio,1850.00,2008,179000,55,petrol,2020-04-25
renault,clio,1850.00,2006,130179,55,petrol,2020-10-02
renault,clio,1880.00,2007,244000,63,diesel,2020-09-27
renault,clio,1880.00,2006,119500,43,petrol,2020-07-17
renault,clio,1880.00,2007,244000,50,diesel,2020-09-17
renault,clio,1880.00,2007,244000,63,diesel,2020-09-20
renault,clio,1890.00,2007,244000,50,diesel,2020-09-16
renault,clio,1890.00,2010,275214,55,diesel,2020-10-03
renault,clio,1890.00,2006,111000,55,petrol,2020-06-02
renault,clio,1890.00,2007,244000,47,diesel,2020-08-28
renault,clio,1890.00,2007,57000,43,petrol,2020-10-05
renault,clio,1890.00,2007,244000,50,diesel,2020-09-16
renault,clio,1890.00,2007,99500,55,petrol,2020-09-18
renault,clio,1890.00,2006,195000,55,petrol,2020-09-16
renault,clio,1899.00,2006,189681,50,diesel,2020-05-21
renault,clio,1899.00,2006,189681,50,diesel,2020-05-21
renault,clio,1899.00,2005,108000,55,petrol,2020-07-24
renault,clio,1899.00,2006,189681,50,diesel,2020-05-24
renault,clio,1899.00,2006,177000,55,petrol,2020-06-06
renault,clio,1900.00,2006,200000,82,petrol,2020-06-02
renault,clio,1900.00,2007,87640,55,petrol,2020-06-21
renault,clio,1900.00,2007,205000,86,diesel,2020-06-13
renault,clio,1900.00,2007,182500,43,petrol,2020-06-01
renault,clio,1900.00,2012,240000,55,diesel,2020-05-06
renault,clio,1900.00,2006,149000,43,petrol,2020-09-16
renault,clio,1900.00,2006,148000,72,petrol,2020-09-20
renault,clio,1900.00,2006,141500,55,petrol,2020-07-18
renault,clio,1900.00,2011,170000,55,petrol,2020-06-16
renault,clio,1900.00,2010,195000,55,petrol,2020-08-27
renault,clio,1900.00,2007,244000,50,diesel,2020-09-25
renault,clio,1900.00,2007,244000,63,diesel,2020-09-15
renault,clio,1900.00,2010,179000,55,petrol,2020-08-24
renault,clio,1900.00,2007,144292,55,petrol,2020-06-07
renault,clio,1900.00,2007,143418,82,petrol,2020-06-12
renault,clio,1900.00,2006,233000,55,petrol,2020-08-20
renault,clio,1950.00,2008,148000,55,petrol,2020-05-21
renault,clio,1950.00,2007,244000,50,diesel,2020-09-12
renault,clio,1950.00,2010,178000,55,petrol,2020-08-15
renault,clio,1950.00,2010,174512,43,petrol,2020-07-10
renault,clio,1950.00,2012,240000,66,diesel,2020-04-30
renault,clio,1950.00,2007,88600,55,petrol,2020-07-26
renault,clio,1950.00,2007,91796,43,petrol,2020-05-05
renault,clio,1950.00,2006,187000,55,petrol,2020-08-04
renault,clio,1950.00,2007,180000,55,petrol,2020-08-31
renault,clio,1950.00,2007,180000,55,petrol,2020-10-01
renault,clio,1950.00,2007,244000,63,diesel,2020-09-11
renault,clio,1950.00,2007,160000,55,petrol,2020-09-26
renault,clio,1950.00,2005,166000,72,petrol,2020-08-29
renault,clio,1950.00,2007,56500,43,petrol,2020-09-22
renault,clio,1950.00,2010,174521,43,petrol,2020-07-16
renault,clio,1950.00,2007,94000,43,petrol,2020-05-24
renault,clio,1950.00,2007,244000,50,diesel,2020-09-10
renault,clio,1950.00,2010,174587,43,petrol,2020-07-12
renault,clio,1950.00,2007,244000,50,diesel,2020-09-13
renault,clio,1950.00,2009,173000,43,petrol,2020-10-05
renault,clio,1950.00,2012,245000,66,diesel,2020-05-03
renault,clio,1980.00,2007,244000,50,diesel,2020-09-08
renault,clio,1990.00,2006,112000,43,petrol,2020-08-10
renault,clio,1990.00,2006,211300,63,diesel,2020-07-27
renault,clio,1990.00,2007,254000,63,diesel,2020-09-27
renault,clio,1990.00,2009,166000,74,petrol,2020-06-15
renault,clio,1990.00,2006,221100,50,diesel,2020-05-25
renault,clio,1990.00,2006,213000,63,diesel,2020-06-04
renault,clio,1990.00,2006,149600,55,petrol,2020-05-02
renault,clio,1990.00,2007,212000,55,petrol,2020-09-27
renault,clio,1990.00,2007,212000,55,petrol,2020-09-25
renault,clio,1990.00,2007,155000,55,petrol,2020-08-28
renault,clio,1990.00,2006,170000,78,diesel,2020-06-24
renault,clio,1990.00,2006,230000,55,petrol,2020-06-07
renault,clio,1990.00,2010,193862,55,petrol,2020-05-12
renault,clio,1990.00,2007,244000,50,diesel,2020-09-07
renault,clio,1990.00,2005,215000,82,petrol,2020-07-17
renault,clio,1990.00,2006,230000,55,petrol,2020-08-27
renault,clio,1990.00,2011,174142,55,petrol,2020-08-10
renault,clio,1990.00,2007,144292,55,petrol,2020-06-04
renault,clio,1990.00,2007,168000,55,petrol,2020-07-13
renault,clio,1990.00,2008,122532,55,petrol,2020-08-07
renault,clio,1999.00,2008,124000,55,petrol,2020-05-07
renault,clio,1999.00,2005,132800,55,petrol,2020-05-06
renault,clio,1999.00,2007,91700,43,petrol,2020-06-10
renault,clio,1999.00,2007,91700,43,petrol,2020-07-10
renault,clio,1999.00,2006,155000,72,petrol,2020-06-05
renault,clio,1999.00,2006,256000,51,diesel,2020-09-08
renault,clio,1999.00,2006,130000,55,petrol,2020-09-26
renault,clio,1999.00,2010,217000,55,petrol,2020-06-05
renault,clio,1999.00,2007,135000,55,petrol,2020-10-04
renault,clio,1999.00,2007,170000,72,petrol,2020-09-06
renault,clio,1999.00,2006,256000,51,diesel,2020-09-04
renault,clio,1999.00,2007,45200,45,petrol,2020-05-14
renault,clio,2000.00,2006,87,64,petrol,2020-06-20
renault,clio,2000.00,2007,175000,55,petrol,2020-09-12
renault,clio,2000.00,2007,173000,55,petrol,2020-09-11
renault,clio,2000.00,2007,144292,43,petrol,2020-06-01
renault,clio,2000.00,2006,110000,55,petrol,2020-05-23
renault,clio,2000.00,2008,173000,55,petrol,2020-09-05
renault,clio,2000.00,2008,191000,65,petrol,2020-05-15
renault,clio,2000.00,2009,185200,63,diesel,2020-09-07
renault,clio,2000.00,2006,173000,50,diesel,2020-08-06
renault,clio,2000.00,2006,189000,55,petrol,2020-05-12
renault,clio,2000.00,2008,115000,43,petrol,2020-07-07
renault,clio,2000.00,2007,181000,72,petrol,2020-10-04
renault,clio,2000.00,2008,144875,55,petrol,2020-07-08
renault,clio,2000.00,2009,185000,58,petrol,2020-05-16
renault,clio,2000.00,2009,113400,56,petrol,2020-05-02
renault,clio,2000.00,2007,239000,51,diesel,2020-05-18
renault,clio,2000.00,2005,116000,55,petrol,2020-05-27
renault,clio,2000.00,2008,157000,48,petrol,2020-05-02
renault,clio,2000.00,2006,100000,43,petrol,2020-10-07
renault,clio,2000.00,2006,85500,55,petrol,2020-06-01
renault,clio,2000.00,2006,112000,43,petrol,2020-07-30
renault,clio,2000.00,2008,160000,55,petrol,2020-09-06
renault,clio,2000.00,2008,144587,55,petrol,2020-07-11
renault,clio,2000.00,2007,240000,72,petrol,2020-08-11
renault,clio,2000.00,2007,313000,72,petrol,2020-08-24
renault,clio,2000.00,2007,17000,48,petrol,2020-05-19
renault,clio,2000.00,2006,180000,72,petrol,2020-05-03
renault,clio,2020.00,2010,193400,55,petrol,2020-05-14
renault,clio,2050.00,2010,193000,55,petrol,2020-04-29
renault,clio,2050.00,2006,177260,72,petrol,2020-05-10
renault,clio,2050.00,2006,155000,55,petrol,2020-07-16
renault,clio,2050.00,2010,193000,55,petrol,2020-04-25
renault,clio,2050.00,2010,216000,50,diesel,2020-08-24
renault,clio,2050.00,2008,164000,55,petrol,2020-08-11
renault,clio,2050.00,2007,150000,55,petrol,2020-08-03
renault,clio,2080.00,2009,115000,55,petrol,2020-05-17
renault,clio,2090.00,2007,186000,50,diesel,2020-08-21
renault,clio,2090.00,2006,253000,51,diesel,2020-08-27
renault,clio,2090.00,2009,148000,55,petrol,2020-05-01
renault,clio,2100.00,2008,145000,55,petrol,2020-05-03
renault,clio,2100.00,2007,45000,55,petrol,2020-04-16
renault,clio,2100.00,2007,136000,55,petrol,2020-09-14
renault,clio,2100.00,2008,226000,74,petrol,2020-05-05
renault,clio,2100.00,2006,92000,55,petrol,2020-09-28
renault,clio,2100.00,2008,173000,55,petrol,2020-08-21
renault,clio,2100.00,2007,103169,47,diesel,2020-09-05
renault,clio,2100.00,2010,195000,55,petrol,2020-09-24
renault,clio,2100.00,2005,207000,72,petrol,2020-05-20
renault,clio,2100.00,2007,118000,55,petrol,2020-05-25
renault,clio,2100.00,2009,184140,47,diesel,2020-08-16
renault,clio,2100.00,2006,211300,63,diesel,2020-08-12
renault,clio,2100.00,2006,184321,55,petrol,2020-06-29
renault,clio,2100.00,2010,193600,55,petrol,2020-05-17
renault,clio,2100.00,2008,165000,55,petrol,2020-04-29
renault,clio,2100.00,2008,227000,74,petrol,2020-09-23
renault,clio,2100.00,2009,122000,55,petrol,2020-05-26
renault,clio,2100.00,2007,45629,55,petrol,2020-06-13
renault,clio,2100.00,2007,212000,55,petrol,2020-09-24
